"ID";"Active(0/1)";"Name";"Categories (xyz)";"Price";"Description";"ImgSrc"
"27576";"1";"Noctua NF-P14s redux 1200";"187";"69.0";"Cena:  69zł &nbsp56,10zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/NF-P14s_medium.jpg?osCsid=ae867c694cc799d26c3d774eeba0bf7c"
"21669";"1";"bequiet! SilentWings 2 140mm (15.8dBa) [BL063]";"187";"89.0";"Cena:  89zł &nbsp72,36zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/SilentWings280_medium.jpg?osCsid=9eb9b843c9f5a8d90dd8aef79d626673"
"45300";"1";"Tacens VENTUS II 140mm /20dB/";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące Wymiary: 140 x 140 x 25 mm Prędkość obrotowa: 700 - 1200 obr/min Przepływ powietrza max: 50 - 90 CFM Napięcie: 12V (5-13,7V) Złącze zasilania: 3-pin";"http://www.esc.pl/images/wentylatory/VENTUS II_medium.jpg?osCsid=e79e05cef24219800d0ad8b1bb3ef852"
"51031";"1";"SilentiumPC Mistral 80 (21 dBA)";"187";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 24 miesiące Wymiary: 80 x 80 x 25 mm Prędkość obrotowa: 1800 obr/min Przepływ powietrza max: 35 CFM Głośność: ~21 dB/A Złącze zasilania: 3-pin";"http://www.esc.pl/images/wentylatory/Mistral80_medium.jpg?osCsid=8ab4654278357cca8033fc02f7fbdc6d"
"51032";"1";"SilentiumPC Mistral 92 (21 dBA)";"187";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 24 miesiące Wymiary: 92 x 92 x 25 mm Prędkość obrotowa: 1700 obr/min Przepływ powietrza max: 44 CFM Głośność: ~21 dB/A Złącze zasilania: 3-pin";"http://www.esc.pl/images/wentylatory/Mistral80_medium.jpg?osCsid=62734a4d71c208e7d450f779dd7957b5"
"59110";"1";"bequiet! Pure Wings2 PWM 92mm (18.6dBa) [BL038]";"187";"35.0";"Cena:  35zł &nbsp28,46zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL038_medium.jpg?osCsid=788b341f826597c08b1ee099252570b8"
"27268";"1";"bequiet! Pure Wings2 PWM 140mm (19.2dBa) [BL040]";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL039_medium.jpg?osCsid=4ff1fd9a0dd02feb13d358a5b052a1d8"
"23517";"1";"bequiet! Pure Wings2 140mm (19.2dBa) [BL047]";"187";"39.0";"Cena:  39zł &nbsp31,71zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL046_medium.jpg?osCsid=3019d9eec31bbe43c3059968dd012c01"
"18182";"1";"Chieftec AF-0825PWM 80mm";"187";"20.0";"Cena:  20zł &nbsp16,26zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/AF-0825PWM80_medium.jpg?osCsid=f8e8168c48ca8c0d230f73a1999b5f74"
"1969";"1";"SilentiumPC Mistral 120 (21 dBA)";"187";"20.0";"Cena:  20zł &nbsp16,26zł netto Gwarancja producenta: 24 miesiące Wymiary (mm): 120x120x25 Ilość obr./min.: 1500 Głośność (dB/A): 21 Przepływ powietrza:: 65 CFM ( 110,5 m3h ) Łożysko: FDB (Fluid Dynamic Bearing) Napięcie: 12V Natężenie: 0,18A Wtyczka: 3 pin, kabel w oplocie Żywotność: 50000 godz. Dodatki: śrubki + silikonowe podkładki";"http://www.esc.pl/images/wentylatory/Mistral120_medium.jpg?osCsid=ae3d1192ae09023f866dd3c70cfe6ce0"
"22585";"1";"bequiet! Pure Wings2 92mm (18,6 dBA) [BL045]";"187";"35.0";"Cena:  35zł &nbsp28,46zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL045_medium.jpg?osCsid=0b99d56b05f6219ca9d2e74b1b85dd4f"
"27582";"1";"Corsair AF120 Quiet Edition 120mm (niebieski LED) [CO-9050015-BLED]";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050015-BLED_medium.jpg?osCsid=e5c8c1b25721cb3d71a65fadfacf9760"
"50468";"1";"Corsair SP140 High Performance 140mm (biały LED) [CO-9050025-WW]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050025-WW_medium.jpg?osCsid=a9e0c66a2d3f555327d8541422f01e62"
"27577";"1";"Noctua NF-P14s redux 1200 PWM";"187";"69.0";"Cena:  69zł &nbsp56,10zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/NF-P14s_medium.jpg?osCsid=c460739c2c4a63bd2a10a3ee0df8ca54"
"24259";"1";"Corsair SP120 High Performance 120mm (czerwony LED) [CO-9050019-WW]";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050019-WW_medium.jpg?osCsid=fa37a5745721a3ab9df327756ed6065e"
"27568";"1";"Zalman ZM-F1 Plus Shark Fin 80mm";"187";"20.0";"Cena:  20zł &nbsp16,26zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/ZM-F1 Plus_medium.jpg?osCsid=a2591282c7cf82ec3d6ebbc21c9d1ece"
"23520";"1";"Chieftec AF-1225S 120mm";"187";"20.0";"Cena:  20zł &nbsp16,26zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/AF-1225PWM120_medium.jpg?osCsid=0204736d563781b7fccb4ddddf10733f"
"56766";"1";"bequiet! Pure Wings2 PWM 80mm (18.2dBa) [BL037]";"187";"35.0";"Cena:  35zł &nbsp28,46zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL037_medium.jpg?osCsid=0a07c9b4a4ea25ec7b5efbe16df2276f"
"27579";"1";"Noctua NF-S12B redux 1200";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/NF-S12B_medium.jpg?osCsid=5ba01f062b4ee77927cee8432749f358"
"1755";"1";"SilentiumPC Zephyr 80 (13,9 dBA)";"187";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 12 miesięcy Wymiary (mm): 80x80x25 Ilość obr./min: 1400 Głośność (dB/A): 13,9 Przepływ powietrza: 27,9 CFM (47,43 m3h) Łożysko: FDB (Fluid Dynamic Bearing) Napięcie: 12V Natężenie: 0,16A Wtyczka: 3 pin, kabel w oplocie Żywotność: 50000 godz.";"http://www.esc.pl/images/wentylatory/zephyr80_medium.jpg?osCsid=3cb4bc11c8296bc785c8fb13f34ba507"
"20248";"1";"Chieftec AF-0825S 80mm";"187";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/AF-0825S80_medium.jpg?osCsid=a30cc82fdfad144413c40ab6d62ea563"
"27572";"1";"Fractal Design Venturi HP-14 140mm [FD-FAN-VENT-HP14-BK]";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Prędkość obrotowa: 1500 rpm Przepływ powietrza: 78.1 CFM Poziom hałasu: max 30.1 dBA Żywotność: 150 000 h Kolor: czarny Rozmiar wentylatora: 140mm Głębokość: 25 mm Napięcie: 12V Natężenie: 0,2 A Wtyczka zasilania: 4-Pin Dodatkowe wyposażenie: Śruby montażowe adapter do montażu w miejscu wentylatora 120mm";"http://www.esc.pl/images/wentylatory/FD-FAN-DYN-GP 12-WT_medium.jpg?osCsid=5e684ef6e5b45b7e7edf67f5b77af091"
"20916";"1";"Zalman ZM-F2 FDB Shark Fin 92mm";"187";"35.0";"Cena:  35zł &nbsp28,46zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/ZM-F2 FDB_medium.jpg?osCsid=239f0adf138a934dc155ae7bcf82a47a"
"45303";"1";"SilentiumPC Zephyr 140 (8,9 dBA)";"187";"25.0";"Cena:  25zł &nbsp20,33zł netto Gwarancja producenta: 24 miesiące Wymiary: 140 x 140 25 mm Prędkość obrotowa: 600 obr/min Przepływ powietrza max: 47 CFM Napięcie: 12V (5-13,7V) Złącze zasilania: 3-pin";"http://www.esc.pl/images/wentylatory/Zephyr 140_medium.jpg?osCsid=14d0342bbe8c0b8a015524e78c7d3b9b"
"51037";"1";"Noctua NF-P14s redux 1500 PWM";"187";"69.0";"Cena:  69zł &nbsp56,10zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/NF-P14s_medium.jpg?osCsid=ae3e1e04e12cc762062e6690ec9c4ca0"
"52594";"1";"Zalman ZM-F3 Shark Fin 120mm";"187";"29.0";"Cena:  29zł &nbsp23,58zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/ZM-F3 Shark Fin_medium.jpg?osCsid=5f64439bd4de7188a9fd3d82707f48bd"
"45302";"1";"SilentiumPC Zephyr 60 (17,9 dBA)";"187";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 24 miesiące Wymiary: 60 x 60 x 15 mm Prędkość obrotowa: 2500 obr/min Przepływ powietrza max: 19,8 CFM Napięcie: 12V (5-13,7V) Złącze zasilania: 3-pin";"http://www.esc.pl/images/wentylatory/Zephyr60_medium.jpg?osCsid=15ea4abc78884978106cdfc1bf972828"
"34399";"1";"Corsair SP140 High Performance 140mm (niebieski LED) [CO-9050026-WW]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050026-WW_medium.jpg?osCsid=be44264e8da46b808d99f364411ba1a8"
"27580";"1";"Noctua NF-S12B redux 1200 PWM";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/NF-S12B_medium.jpg?osCsid=c730f7a508d4aed3fe769553be28e74e"
"22584";"1";"bequiet! Pure Wings2 80mm (18,2 dBA) [BL044]";"187";"30.0";"Cena:  30zł &nbsp24,39zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL044_medium.jpg?osCsid=405d95c76c650fd938680eadce5ae17c"
"21666";"1";"Chieftec AF-1225PWM 120mm";"187";"25.0";"Cena:  25zł &nbsp20,33zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/AF-1225PWM120_medium.jpg?osCsid=c7f93633d6180701ec9c49254d6e9153"
"23516";"1";"bequiet! Pure Wings2 120mm (18,5 dBA) [BL046]";"187";"35.0";"Cena:  35zł &nbsp28,46zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL046_medium.jpg?osCsid=12c684a3accd3bd15462d23e50fa3d3e"
"27584";"1";"Corsair AF140 Quiet Edition 140mm (niebieski LED) [CO-9050017-BLED]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050017-BLED_medium.jpg?osCsid=bc0bacb9aadad1f5aa14f3575c295276"
"27581";"1";"Corsair SP120 High Performance 120mm [CO-9050007-WW]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050007-WW_medium.jpg?osCsid=966f8f385668c22f9fe020e20bb33841"
"22374";"1";"Corsair AF140 Quiet Edition 140mm (czerwony LED) [CO-9050017-RLED]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050017-RLED_medium.jpg?osCsid=a14578927c96718c20c64b9d523db313"
"51033";"1";"SilentiumPC Mistral 140 (21 dBA)";"187";"25.0";"Cena:  25zł &nbsp20,33zł netto Gwarancja producenta: 24 miesiące Wymiary: 140 x 140 x 25 mm Prędkość obrotowa: 1000 obr/min Przepływ powietrza max: 78 CFM Głośność: ~18 dB/A Złącze zasilania: 3-pin";"http://www.esc.pl/images/wentylatory/Mistral140_medium.jpg?osCsid=0f21daeb8c62ddadf8634dde3a328438"
"45301";"1";"SilentiumPC Zephyr 40 (18,7 dBA)";"187";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 24 miesiące Wymiary: 40 x 40 x 10 mm Prędkość obrotowa: 4000 obr/min Przepływ powietrza max: 4,86 CFM Napięcie: 12V (5-13,7V) Złącze zasilania: 3-pin";"http://www.esc.pl/images/wentylatory/Zephyr40_medium.jpg?osCsid=d6476186df2708ed1142a37cd4cadf18"
"13436";"1";"Chieftec AF-0925PWM 90mm";"187";"20.0";"Cena:  20zł &nbsp16,26zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/AF-0925PWM90_medium.jpg?osCsid=50d763c03f4ab9024080ed4289e453b7"
"39150";"1";"bequiet! SilentWings 2 PWM 140mm (16.5dBa) [BL031]";"187";"95.0";"Cena:  95,00zł &nbsp77,24zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/SilentWings280_medium.jpg?osCsid=57cbec52fb00aadd9f548a706b3f2482"
"30444";"1";"SilentiumPC Sigma PRO 140 PWM (22 dBA) [SPC137]";"187";"39.0";"Cena:  39zł &nbsp31,71zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/SPC136_medium.jpg?osCsid=65921d0db45ceeaaaf16534f6d01902f"
"51034";"1";"SilentiumPC Zephyr 120 PWM (max 14,6 dBA)";"187";"25.0";"Cena:  25zł &nbsp20,33zł netto Gwarancja producenta: 24 miesiące Wymiary: 120 x 120 x 25 mm Prędkość obrotowa: 300 - 1200 obr/min Przepływ powietrza max: 42 CFM Głośność: ~14,6 dB/A Złącze zasilania: 4-pin";"http://www.esc.pl/images/wentylatory/Zephyr 120 PWM_medium.jpg?osCsid=605980813549b2ded8808bb41cede4f6"
"27586";"1";"Corsair AF140 Quiet Edition 140mm (biały LED) [CO-9050017-WLED]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050017-WLED_medium.jpg?osCsid=f263de06440557c400ffe0ac1ac48a98"
"27583";"1";"Corsair AF120 Quiet Edition 120mm (czerwony LED) [CO-9050015-RLED]";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050015-RLED_medium.jpg?osCsid=791be07c85688a31e9c5bdf4aac989f3"
"17715";"1";"Corsair SP140 High Performance 140mm (czerowny LED) [CO-9050024-WW]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050024-WW_medium.jpg?osCsid=28d4f8c599e9d7fcae204d1da958b44d"
"20918";"1";"Zalman ZM-F3 FDB Shark Fin 120mm";"187";"40.0";"Cena:  40zł &nbsp32,52zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/ZM-F3 FDB_medium.jpg?osCsid=04a42b849d26183c4f3e414775268feb"
"23518";"1";"bequiet! SilentWings 2 120mm (15.7dBa)";"187";"85.0";"Cena:  85zł &nbsp69,11zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/SilentWings280_medium.jpg?osCsid=7c9768b6c10f2f06dad9622618bdf128"
"3624";"1";"Zalman ZM-F2 Plus Shark Fin 92mm";"187";"25.0";"Cena:  25zł &nbsp20,33zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/ZM-F2 Plus_medium.jpg?osCsid=a0b7d56fe717662739349f21b771a33c"
"27588";"1";"Corsair SP120 High Performance 120mm Low Noise [CO-9050005-WW]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050005-WW_medium.jpg?osCsid=8ffdf2bb39422b342f5cb94364a592dc"
"32415";"1";"bequiet! Pure Wings2 PWM 120mm (18.5dBa) [BL039]";"187";"39.0";"Cena:  39zł &nbsp31,71zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/BL039_medium.jpg?osCsid=fdcc1390aaf51188993eef9c84e01187"
"23523";"1";"bequiet! SilentWings 2 PWM 120mm (16.5dBa) [BL030]";"187";"85.0";"Cena:  85zł &nbsp69,11zł netto Gwarancja producenta: 36 miesięcy";"http://www.esc.pl/images/wentylatory/SilentWings280_medium.jpg?osCsid=f37f0c129d09a2344b9a635ce859f4cb"
"31217";"1";"SilentiumPC Sigma PRO 120 PWM (15 dBA) [SPC134]";"187";"29.0";"Cena:  29zł &nbsp23,58zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/SPC133_medium.jpg?osCsid=b52ada4217f6784ea313aceffd4512d2"
"51036";"1";"Fractal Design Silent Series R3 140mm [FD-FAN-SSR3-140-WT]";"187";"30.0";"Cena:  30zł &nbsp24,39zł netto Gwarancja producenta: 24 miesiące dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Prędkość obrotowa: 1000 rpm Przepływ powietrza: 56.1 CFM Poziom hałasu: max 21.6 dBA Żywotność: 40 000 h Kolor: czarno-biały Rozmiar wentylatora: 140mm Głębokość: 25 mm Napięcie: 12V Natężenie: 0,12 A Wtyczka zasilania: 3-Pin Dodatkowe wyposażenie: Śruby montażowe";"http://www.esc.pl/images/wentylatory/FD-FAN-SSR3-140-WT_medium.jpg?osCsid=b597aacee9450ed923fcc108c3919980"
"16806";"1";"SilentiumPC Zephyr 120 (13,9 dBA)";"187";"20.0";"Cena:  20zł &nbsp16,26zł netto Gwarancja producenta: 24 miesiące Wymiary (mm): 120x120x25 Ilość obr./min.: 1100 Głośność (dB/A): 13,6 Przepływ powietrza:: 39,6 CFM (67,2 m3h) Łożysko: FDB (Fluid Dynamic Bearing) Napięcie: 12V Natężenie: 0,18A Wtyczka: 3 pin, kabel w oplocie Żywotność: 50000 godz. Dodatki: śrubki + silikonowe podkładki";"http://www.esc.pl/images/wentylatory/Zephyr 120 PWM_medium.jpg?osCsid=fd872cc371ce480443db811942201a34"
"11390";"1";"Fractal Design Dynamic X2 GP-14 140mm (black) [FD-FAN-DYN-X2-GP14-BK]";"187";"39.0";"Cena:  39zł &nbsp31,71zł netto Gwarancja producenta: 24 miesiące dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Prędkość obrotowa: 1000 rpm Przepływ powietrza: 68.4 CFM Poziom hałasu: max 18.9 dBA Żywotność: 100 000 h Kolor: czarny Rozmiar wentylatora: 140mm Głębokość: 25 mm Napięcie: 12V Natężenie: 0,2 A Wtyczka zasilania: 3-Pin Dodatkowe wyposażenie: Śruby montażowe";"http://www.esc.pl/images/wentylatory/FD-FAN-DYN-X2-GP14-BK_medium.jpg?osCsid=a3f231332ae0b90eaddeecd547873bbe"
"27587";"1";"Corsair AF120 Quiet Edition 120mm [CO-9050001-WW]";"187";"59.0";"Cena:  59zł &nbsp47,97zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050001-WW_medium.jpg?osCsid=2559d4adf5d37485a8bfdbc0b13ab02d"
"27571";"1";"Fractal Design Dynamic X2 GP-14 140mm (white) [FD-FAN-DYN-X2-GP14-WT]";"187";"39.0";"Cena:  39zł &nbsp31,71zł netto Gwarancja producenta: 24 miesiące dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Prędkość obrotowa: 1000 rpm Przepływ powietrza: 68.4 CFM Poziom hałasu: max 18.9 dBA Żywotność: 100 000 h Kolor: czarno-biały Rozmiar wentylatora: 140mm Głębokość: 25 mm Napięcie: 12V Natężenie: 0,2 A Wtyczka zasilania: 3-Pin Dodatkowe wyposażenie: Śruby montażowe";"http://www.esc.pl/images/wentylatory/FD-FAN-DYN-X2-GP14-W_medium.jpg?osCsid=791cf59c6512e831425ff9e6af69d9aa"
"18183";"1";"Zalman ZM-F3 LED Shark Fin 120mm (niebieski LED)";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/ZM-F3 LED Shark Fin_medium.jpg?osCsid=1086093b6a0c887fd3c9783596d31a5d"
"61436";"1";"Arctic-Cooling F14";"187";"30.0";"Cena:  30zł &nbsp24,39zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/F14_medium.jpg?osCsid=302d39d346e3abe7447698e148820efe"
"49632";"1";"Corsair SP120 High Performance 120mm (niebieski LED) [CO-9050021-WW]";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050021-WW_medium.jpg?osCsid=cdf33723d448fb27a760d2b1909e801b"
"25398";"1";"Corsair AF140 Quiet Edition 140mm [CO-9050009-WW]";"187";"69.0";"Cena:  69zł &nbsp56,10zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050009-WW_medium.jpg?osCsid=b920d305e4c19942cc5e887ec43a17c0"
"24258";"1";"Corsair SP120 High Performance 120mm (biały LED) [CO-9050020-WW]";"187";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/wentylatory/CO-9050020-WW_medium.jpg?osCsid=f5278b332e34f587568b7b5e9eec44c6"
"29364";"1";"Thermaltake TG-2 (4g) [CL-O0028]";"188";"29.0";"Cena:  29zł &nbsp23,58zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/tg2_medium.jpg?osCsid=c476246442421f29976aabd4cc25f311"
"27566";"1";"Arctic-Cooling MX-4 (4g)";"188";"30.0";"Cena:  30zł &nbsp24,39zł netto Waga: 4g Przewodność termiczn 8,5 W/mK Gęstość 2,5 g/cm³ Pasta nie przewodzi prądu";"http://www.esc.pl/images/Pasty/MX4_medium.jpg?osCsid=7b0df6ccdfdc39c7bc57f55b594576c0"
"1311";"1";"ArcticSilver Arctic Ceramique 2 (2.7g)";"188";"20.0";"Cena:  20zł &nbsp16,26zł netto Pasta Arctic Ceramique zawiera mikrocząstki tlenku aluminium, azotku boru i tlenku cynku. Nie zawiera silikonu (pasta nie migruje po powierzchni, nie wypływa). Bardzo ważnym atutem pasty jest to iż jest izolatorem elektrycznym -nie przewodzi prądu; Średni rozmiar cząsteczki < 0,36 microns. Kolor: biały; Waga: 2,7 g";"http://www.esc.pl/images/Pasty/Ceramique 2_medium.jpg?osCsid=c97bfc560aeb6af7a03b9516c72b5df6"
"4602";"1";"ArcticSilver Arctic Ceramique 2 (25g)";"188";"35.0";"Cena:  35zł &nbsp28,46zł netto Gwarancja producenta: 12 miesięcy Waga: 25g Wielkość cząsteczek <0,36 microna Nie przewodzi prądu Zakres temperatury pracy: od –150°C do 130°C";"http://www.esc.pl/images/Pasty/Ceramique 225_medium.jpg?osCsid=21a262ab1a596730185eda77d5839d7e"
"13380";"1";"Cooler Master IC-Essential E2 (3.4g) [RG-ICE2-TA15-R1]";"188";"19.0";"Cena:  19zł &nbsp15,45zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/RG-ICE2-TA15-R1_medium.jpg?osCsid=21df59ed9781a74fccf0390853ca0dca"
"3093";"1";"Zalman Pasta termoprzewodząca ZM-STG1 (3,5g)";"188";"25.0";"Cena:  25zł &nbsp20,33zł netto Typ: Pasta termoprzewodząca Waga: 3.5g Zakres pracy: -45°C do 150°C (-49°F to 302°F) Przewodność termiczna: 4W/mK";"http://www.esc.pl/images/Pasty/zmstg1_medium.jpg?osCsid=02a9d819800a1b677c3ef6eab772c7a9"
"3975";"1";"SilentiumPC Pactum PT-2 (4g)";"188";"19.0";"Cena:  19zł &nbsp15,45zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/Pactum PT-1_medium.jpg?osCsid=f3915abd6049a7694375f32a5966a54e"
"9028";"1";"Arctic-Cooling MX-2 (4g)";"188";"25.0";"Cena:  25zł &nbsp20,33zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/MK24_medium.jpg?osCsid=896418026538211225cba95ff8cfe827"
"27928";"1";"Cooler Master HTK 002 (2g) [HTK-002-U1-GP]";"188";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/BZ001_medium.jpg?osCsid=01a02f2b8504102ae4047a7ef1fb2e2a"
"7183";"1";"Thermaltake TG-4 (1.5g) [CL-O001-GROSGM-A]";"188";"19.0";"Cena:  19zł &nbsp15,45zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/tg4_medium.jpg?osCsid=46c0f1dc5b13b4b6c3312e00bb60ce8b"
"13381";"1";"Cooler Master IC-Value V1 (4.6g) [RG-ICV1-TW20-R1]";"188";"15.0";"Cena:  15zł &nbsp12,20zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/IC-Value V1_medium.jpg?osCsid=4cfbb086b3db5625f865d6a1d306a16b"
"7184";"1";"Thermaltake TG-3 (4g) [CLZ0022]";"188";"49.0";"Cena:  49zł &nbsp39,84zł netto Gwarancja producenta: 24 miesiące";"http://www.esc.pl/images/Pasty/tg3_medium.jpg?osCsid=f2a7722d35ee45f2a8b99a7032f0e38d"
